index,fn,tid,title,wordsInTitle,url,imdbRating,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western
6845,titles03/index.html.914,tt0054847,El Cid (1961),el cid,http://www.imdb.com/title/tt0054847/,7.3,7787.0,10920.0,1961.0,video.movie,8,7,16,38,84,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7567,titles04/index.html.11167,tt1083845,Ballet Shoes (TV Movie 2007),ballet shoes tv movie,http://www.imdb.com/title/tt1083845/,6.9,5853.0,5100.0,2007.0,video.movie,2,0,8,27,27,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1064,titles02/index.html.3448,tt0118880,Con Air (1997),con air,http://www.imdb.com/title/tt0118880/,6.8,178696.0,6900.0,1997.0,video.movie,6,8,72,969,317,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5659,titles03/index.html.5805,tt1525855,La abadía del crimen (Video Game 1987),la abad a del crimen video game,http://www.imdb.com/title/tt1525855/,6.8,6.0,,1987.0,game,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11077,titles04/index.html.3905,tt0089838,Magere Zeiten (1984),magere zeiten,http://www.imdb.com/title/tt0089838/,6.6,1683.0,5640.0,1984.0,video.movie,3,3,13,16,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7808,titles04/index.html.11584,tt1222818,Kikeri Pete (TV Movie 2009),kikeri pete tv movie,http://www.imdb.com/title/tt1222818/,5.6,1215.0,5400.0,2009.0,video.movie,0,0,0,0,4,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12471,titles04/index.html.6177,tt0139668,Ein wahres Verbrechen (1999),ein wahres verbrechen,http://www.imdb.com/title/tt0139668/,6.5,21417.0,7620.0,1999.0,video.movie,0,0,53,185,166,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
828,titles02/index.html.2739,tt0120514,Oscar Wilde (1997),oscar wilde,http://www.imdb.com/title/tt0120514/,6.9,10648.0,7080.0,1997.0,video.movie,3,7,20,196,96,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,titles02/index.html.177,tt0022489,Tonight or Never (1931),tonight or never,http://www.imdb.com/title/tt0022489/,8.1,1053.0,4800.0,1931.0,video.movie,0,0,4,0,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2215,titles03/index.html.1523,tt0077572,Der wilde Haufen von Navarone (1978),der wilde haufen von navarone,http://www.imdb.com/title/tt0077572/,6.3,11409.0,7080.0,1978.0,video.movie,0,0,45,13,70,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7566,titles04/index.html.11166,tt1083788,Star Stories The Church of Scientology Presents... Being Tom Cruise: Why Scientology Isn't in Any Way Mental (TV Episode 2007),star stories the church of scientology presents being tom cruise why scientology isn t in any way mental tv episode,http://www.imdb.com/title/tt1083788/,7.7,22.0,1800.0,2007.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9591,titles04/index.html.1503,tt0050208,Der Knabe auf dem Delphin (1957),der knabe auf dem delphin,http://www.imdb.com/title/tt0050208/,6.2,772.0,6660.0,1957.0,video.movie,0,0,2,2,33,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7298,titles04/index.html.10675,tt0893346,Kiss the Bride (2007),kiss the bride,http://www.imdb.com/title/tt0893346/,5.7,1192.0,6000.0,2007.0,video.movie,0,0,17,4,10,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
939,titles02/index.html.3019,tt0110366,Die kleinen Superstrolche (1994),die kleinen superstrolche,http://www.imdb.com/title/tt0110366/,6.2,25736.0,4920.0,1994.0,video.movie,2,0,65,62,42,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13777,titles04/index.html.8250,tt0363226,Zatoichi - Der blinde Samurai (2003),zatoichi der blinde samurai,http://www.imdb.com/title/tt0363226/,7.6,35646.0,6960.0,2003.0,video.movie,21,10,23,20,184,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6501,titles03/index.html.6703,tt2692382,Supernatural Goodbye Stranger (TV Episode 2013),supernatural goodbye stranger tv episode,http://www.imdb.com/title/tt2692382/,8.6,574.0,2700.0,2013.0,video.episode,0,0,11,0,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,titles03/index.html.1654,tt0082934,Wenn der Postmann zweimal klingelt (1981),wenn der postmann zweimal klingelt,http://www.imdb.com/title/tt0082934/,6.6,13553.0,7320.0,1981.0,video.movie,1,1,14,70,41,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3127,titles03/index.html.2719,tt0120490,Welcome to Sarajevo (1997),welcome to sarajevo,http://www.imdb.com/title/tt0120490/,6.9,4946.0,6180.0,1997.0,video.movie,1,2,22,29,55,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2670,titles03/index.html.2117,tt0098437,Talvisota (1989),talvisota,http://www.imdb.com/title/tt0098437/,7.9,5713.0,11700.0,1989.0,video.movie,7,1,4,0,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12716,titles04/index.html.6536,tt0181262,Thundarr the Barbarian (TV Series 1980–1984),thundarr the barbarian tv series,http://www.imdb.com/title/tt0181262/,7.6,536.0,1800.0,1984.0,video.tv,0,0,0,0,13,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,titles03/index.html.2054,tt0096446,Willow (1988),willow,http://www.imdb.com/title/tt0096446/,7.2,68700.0,7560.0,1988.0,video.movie,1,9,26,310,219,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12446,titles04/index.html.6137,tt0134914,Psycho Sisters (1998),psycho sisters,http://www.imdb.com/title/tt0134914/,4.1,197.0,5760.0,1998.0,video.movie,0,0,2,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3885,titles03/index.html.3693,tt0343737,Der gute Hirte (2006),der gute hirte,http://www.imdb.com/title/tt0343737/,6.7,78265.0,10020.0,2006.0,video.movie,3,6,93,277,471,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13465,titles04/index.html.7697,tt0305072,Moonacre (TV Series 1994– ),moonacre tv series,http://www.imdb.com/title/tt0305072/,8.3,16.0,1500.0,1994.0,video.tv,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10360,titles04/index.html.2771,tt0070085,Furyô anego den: Inoshika Ochô (1973),fury anego den inoshika och,http://www.imdb.com/title/tt0070085/,6.9,2219.0,5280.0,1973.0,video.movie,0,0,2,0,25,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14355,titles04/index.html.9245,tt0449994,Jodhaa Akbar (2008),jodhaa akbar,http://www.imdb.com/title/tt0449994/,7.6,11846.0,12780.0,2008.0,video.movie,22,25,5,247,113,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8433,titles04/index.html.12581,tt1604099,Victorious (TV Series 2010– ),victorious tv series,http://www.imdb.com/title/tt1604099/,7.0,9658.0,1800.0,2010.0,video.tv,2,19,43,390,44,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13749,titles04/index.html.8201,tt0358456,Earthlings (2005),earthlings,http://www.imdb.com/title/tt0358456/,8.6,8961.0,5700.0,2005.0,video.movie,0,0,0,0,73,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,titles02/index.html.3803,tt0192167,Irish Cinema: Ourselves Alone? (1995),irish cinema ourselves alone,http://www.imdb.com/title/tt0192167/,5.5,46.0,3060.0,1995.0,video.movie,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11429,titles04/index.html.4481,tt0098625,Wir sind keine Engel (1989),wir sind keine engel,http://www.imdb.com/title/tt0098625/,6.0,14408.0,6060.0,1989.0,video.movie,0,0,28,17,39,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5488,titles03/index.html.5615,tt1343703,Brestskaya krepost (2010),brestskaya krepost,http://www.imdb.com/title/tt1343703/,7.5,4881.0,8280.0,2010.0,video.movie,3,5,23,3,27,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,titles03/index.html.1631,tt0082265,Bei Anruf Mord (TV Movie 1981),bei anruf mord tv movie,http://www.imdb.com/title/tt0082265/,6.3,84.0,5880.0,1981.0,video.movie,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9541,titles04/index.html.14509,tt3500856,RuPaul's Drag Race Queens of Talk (TV Episode 2014),rupaul s drag race queens of talk tv episode,http://www.imdb.com/title/tt3500856/,7.7,10.0,2700.0,2014.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5550,titles03/index.html.5688,tt1424381,Predators (2010),predators,http://www.imdb.com/title/tt1424381/,6.4,139196.0,6420.0,2010.0,video.movie,2,1,15,2385,592,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3828,titles03/index.html.362,tt0036824,Alarm im Pazifik (1944),alarm im pazifik,http://www.imdb.com/title/tt0036824/,6.5,1867.0,6000.0,1944.0,video.movie,0,0,15,2,27,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8383,titles04/index.html.12504,tt1582546,Maryada Ramanna (2010),maryada ramanna,http://www.imdb.com/title/tt1582546/,7.4,573.0,7500.0,2010.0,video.movie,0,0,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3144,titles03/index.html.2740,tt0120663,Eyes Wide Shut (1999),eyes wide shut,http://www.imdb.com/title/tt0120663/,7.3,180619.0,9540.0,1999.0,video.movie,5,15,192,538,1467,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5406,titles03/index.html.5518,tt1262981,World's Greatest Dad (2009),world s greatest dad,http://www.imdb.com/title/tt1262981/,7.0,22506.0,5940.0,2009.0,video.movie,0,0,22,227,109,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8926,titles04/index.html.13423,tt1988994,Entourage Motherfucker (TV Episode 2011),entourage motherfucker tv episode,http://www.imdb.com/title/tt1988994/,8.0,280.0,1800.0,2011.0,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2800,titles03/index.html.230,tt0029604,Bühneneingang (1937),b hneneingang,http://www.imdb.com/title/tt0029604/,7.8,4808.0,5520.0,1937.0,video.movie,2,0,16,43,67,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6506,titles03/index.html.6710,tt2759310,The Oscars Red Carpet Live (TV Movie 2013),the oscars red carpet live tv movie,http://www.imdb.com/title/tt2759310/,7.6,26.0,,2013.0,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9687,titles04/index.html.1665,tt0052993,Der letzte Zug von Gun Hill (1959),der letzte zug von gun hill,http://www.imdb.com/title/tt0052993/,7.4,3683.0,5700.0,1959.0,video.movie,0,0,5,5,58,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
622,titles02/index.html.1975,tt0055499,Wie in einem Spiegel (1961),wie in einem spiegel,http://www.imdb.com/title/tt0055499/,8.1,11125.0,5340.0,1961.0,video.movie,2,4,10,66,56,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9297,titles04/index.html.14074,tt2438644,Erbarmen (2013),erbarmen,http://www.imdb.com/title/tt2438644/,7.1,4247.0,5820.0,2013.0,video.movie,2,19,0,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14228,titles04/index.html.9050,tt0430308,Get Rich or Die Tryin' (2005),get rich or die tryin,http://www.imdb.com/title/tt0430308/,4.8,28763.0,7020.0,2005.0,video.movie,8,2,129,98,281,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9811,titles04/index.html.1877,tt0056443,Sanjuro (1962),sanjuro,http://www.imdb.com/title/tt0056443/,8.2,15295.0,5760.0,1962.0,video.movie,1,0,20,61,51,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6341,titles03/index.html.6526,tt2270382,To Boldly Flee (Video 2012),to boldly flee video,http://www.imdb.com/title/tt2270382/,7.7,567.0,12540.0,2012.0,video.movie,0,0,0,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4966,titles03/index.html.4976,tt0875575,Being Michael Madsen (2007),being michael madsen,http://www.imdb.com/title/tt0875575/,5.5,219.0,5400.0,2007.0,video.movie,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10574,titles04/index.html.3089,tt0075950,Das Domino Komplott (1977),das domino komplott,http://www.imdb.com/title/tt0075950/,5.7,1291.0,6000.0,1977.0,video.movie,0,0,7,2,26,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10192,titles04/index.html.2505,tt0065867,Husbands (1970),husbands,http://www.imdb.com/title/tt0065867/,7.6,2751.0,7860.0,1970.0,video.movie,0,0,4,71,25,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5358,titles03/index.html.5450,tt1215172,We Need to Talk About Kieran (2011),we need to talk about kieran,http://www.imdb.com/title/tt1215172/,7.8,21.0,6000.0,2011.0,video.movie,0,0,10,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
75,titles01/tt0064115,tt0064115,Butch Cassidy und Sundance Kid (1969),butch cassidy und sundance kid,http://www.imdb.com/title/tt0064115/,8.2,111087.0,6600.0,1969.0,video.movie,18,12,51,508,281,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6397,titles03/index.html.6592,tt2360135,Half in the Bag Red Tails (TV Episode 2012),half in the bag red tails tv episode,http://www.imdb.com/title/tt2360135/,7.7,6.0,,2012.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,titles02/index.html.6142,tt0429589,"Lucas, der Ameisenschreck (2006)",lucas der ameisenschreck,http://www.imdb.com/title/tt0429589/,5.9,24925.0,5280.0,2006.0,video.movie,1,3,52,42,69,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5058,titles03/index.html.5087,tt0970411,City of Ember - Flucht aus der Dunkelheit (2008),city of ember flucht aus der dunkelheit,http://www.imdb.com/title/tt0970411/,6.5,42031.0,5400.0,2008.0,video.movie,0,0,31,178,94,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,titles02/index.html.1356,tt0117381,Zwielicht (1996),zwielicht,http://www.imdb.com/title/tt0117381/,7.7,99269.0,7740.0,1996.0,video.movie,10,6,33,133,220,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8655,titles04/index.html.12941,tt1741602,Natholdet - med Anders Breinholt (TV Series 2010– ),natholdet med anders breinholt tv series,http://www.imdb.com/title/tt1741602/,7.7,112.0,,2010.0,video.tv,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10557,titles04/index.html.3067,tt0075529,Love Boat (TV Series 1977–1987),love boat tv series,http://www.imdb.com/title/tt0075529/,6.0,3653.0,3600.0,1987.0,video.tv,4,13,58,271,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2739,titles03/index.html.2216,tt0102571,Die Volksschule (1991),die volksschule,http://www.imdb.com/title/tt0102571/,8.2,1696.0,6000.0,1991.0,video.movie,2,0,0,0,6,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963,titles02/index.html.3108,tt1017451,The Runaways (2010),the runaways,http://www.imdb.com/title/tt1017451/,6.6,32087.0,6360.0,2010.0,video.movie,0,0,100,3336,118,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4846,titles03/index.html.4841,tt0800369,Thor (2011),thor,http://www.imdb.com/title/tt0800369/,7.0,346716.0,6900.0,2011.0,video.movie,5,15,134,17429,702,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7377,titles04/index.html.10811,tt0955346,Moonlight (TV Series 2007–2008),moonlight tv series,http://www.imdb.com/title/tt0955346/,7.7,19673.0,3600.0,2007.0,video.tv,2,0,42,230,161,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11162,titles04/index.html.4070,tt0092323,Bionic Six (TV Series 1987– ),bionic six tv series,http://www.imdb.com/title/tt0092323/,7.4,317.0,1320.0,1987.0,video.tv,0,0,0,0,8,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13089,titles04/index.html.7111,tt0251075,Evolution (2001),evolution,http://www.imdb.com/title/tt0251075/,6.0,88195.0,6060.0,2001.0,video.movie,0,0,33,129,386,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4492,titles03/index.html.4473,tt0488414,Omkara (2006),omkara,http://www.imdb.com/title/tt0488414/,8.1,6781.0,9300.0,2006.0,video.movie,14,13,0,0,77,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13883,titles04/index.html.8422,tt0374277,Touch of Pink (2004),touch of pink,http://www.imdb.com/title/tt0374277/,6.6,3180.0,5460.0,2004.0,video.movie,0,0,28,3,44,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2703,titles03/index.html.2167,tt0100403,Predator 2 (1990),predator,http://www.imdb.com/title/tt0100403/,6.2,72570.0,6480.0,1990.0,video.movie,1,4,31,252,263,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1370,titles02/index.html.4834,tt1139328,Der Ghostwriter (2010),der ghostwriter,http://www.imdb.com/title/tt1139328/,7.3,110856.0,7680.0,2010.0,video.movie,26,24,45,1350,328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5756,titles03/index.html.5914,tt1608003,The New Adventures of Old Christine Up in the Airport (TV Episode 2010),the new adventures of old christine up in the airport tv episode,http://www.imdb.com/title/tt1608003/,8.9,25.0,1320.0,2010.0,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11791,titles04/index.html.5072,tt0108740,The Day Today (TV Series 1994– ),the day today tv series,http://www.imdb.com/title/tt0108740/,8.7,2482.0,1800.0,1994.0,video.tv,2,1,9,142,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8193,titles04/index.html.12190,tt1451395,Lou (2010),lou,http://www.imdb.com/title/tt1451395/,6.5,233.0,5160.0,2010.0,video.movie,0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3573,titles03/index.html.3292,tt0257076,S.W.A.T. - Die Spezialeinheit (2003),s w a t die spezialeinheit,http://www.imdb.com/title/tt0257076/,6.0,100939.0,7020.0,2003.0,video.movie,4,5,125,256,331,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,titles02/index.html.6354,tt0054944,Greyfriars Bobby: The True Story of a Dog (1961),greyfriars bobby the true story of a dog,http://www.imdb.com/title/tt0054944/,7.5,687.0,5220.0,1961.0,video.movie,0,0,7,3,13,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5893,titles03/index.html.6065,tt1735898,Snow White and the Huntsman (2012),snow white and the huntsman,http://www.imdb.com/title/tt1735898/,6.2,174995.0,7620.0,2012.0,video.movie,10,26,100,7848,668,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,titles01/tt0052357,tt0052357,Vertigo - Aus dem Reich der Toten (1958),vertigo aus dem reich der toten,http://www.imdb.com/title/tt0052357/,8.5,176267.0,7680.0,1958.0,video.movie,6,3,106,671,618,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
13110,titles04/index.html.7146,tt0254686,Die Klavierspielerin (2001),die klavierspielerin,http://www.imdb.com/title/tt0254686/,7.4,29624.0,7860.0,2001.0,video.movie,18,17,19,83,228,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2964,titles03/index.html.2510,tt0114168,Powder (1995),powder,http://www.imdb.com/title/tt0114168/,6.5,20651.0,6660.0,1995.0,video.movie,1,1,23,66,147,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6952,titles04/index.html.10069,tt0701225,Die Simpsons The Bart Wants What It Wants (TV Episode 2002),die simpsons the bart wants what it wants tv episode,http://www.imdb.com/title/tt0701225/,7.0,443.0,1800.0,2002.0,video.episode,0,0,0,0,1,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,titles02/index.html.430,tt0032701,Das Geheimnis von Malampur (1940),das geheimnis von malampur,http://www.imdb.com/title/tt0032701/,7.8,6571.0,5700.0,1940.0,video.movie,2,0,18,24,90,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7916,titles04/index.html.11751,tt1282142,The Nanny Express (TV Movie 2008),the nanny express tv movie,http://www.imdb.com/title/tt1282142/,6.6,555.0,7200.0,2008.0,video.movie,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,titles02/index.html.1562,tt0098635,Harry und Sally (1989),harry und sally,http://www.imdb.com/title/tt0098635/,7.6,118446.0,5760.0,1989.0,video.movie,4,14,52,855,245,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12820,titles04/index.html.6682,tt0200276,The West Wing - Im Zentrum der Macht (TV Series 1999–2006),the west wing im zentrum der macht tv series,http://www.imdb.com/title/tt0200276/,8.8,32604.0,2520.0,1999.0,video.tv,89,177,119,2829,201,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7069,titles04/index.html.10276,tt0786622,Will & Grace The Finale (TV Episode 2006),will grace the finale tv episode,http://www.imdb.com/title/tt0786622/,8.8,304.0,2460.0,2006.0,video.episode,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,titles02/index.html.3616,tt0107688,Nightmare Before Christmas (1993),nightmare before christmas,http://www.imdb.com/title/tt0107688/,8.1,174723.0,4560.0,1993.0,video.movie,5,6,61,1002,400,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5595,titles03/index.html.5740,tt1462757,Box of Shadows (2011),box of shadows,http://www.imdb.com/title/tt1462757/,4.8,1326.0,5460.0,2011.0,video.movie,0,0,2,15,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
450,titles02/index.html.15,tt0018742,Der Kameramann (1928),der kameramann,http://www.imdb.com/title/tt0018742/,8.3,5912.0,4140.0,1928.0,video.movie,1,0,5,11,44,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4446,titles03/index.html.4417,tt0477573,Ben Kingsley Talks About 'Gandhi' (Video 2001),ben kingsley talks about gandhi video,http://www.imdb.com/title/tt0477573/,6.9,19.0,1140.0,2001.0,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1945,titles03/index.html.1146,tt0062177,Ram Aur Shyam (1967),ram aur shyam,http://www.imdb.com/title/tt0062177/,7.5,363.0,10260.0,1967.0,video.movie,1,0,2,13,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
